header,summary,content,url,datetime
,,,https://magazine.hankyung.com/business/article/202507249738b,
'22만원→9만원' 폭탄 할인…삼성·LG '반값 새 제품' 쏟아지는 이유,,"사진=뉴스1

                중고거래 커뮤니티 당근에 삼성전자와 LG전자의 새 제품이 많게는 절반 할인된 가격에 나오고 있다. 소비 침체 여파로 제조사들이 ‘끼워팔기’ 프로모션을 확대한 영향이다.휴대폰 개통 사은품으로 주로 풀린, 무선 이어폰 갤럭시 버즈3는 일반형 기준 시세가 9만원으로 출고가(21만9000원)의 절반 아래로 떨어졌다. 삼성 휴대용 빔프로젝터 더프라스타일은 당근 시세가 35만원 안팎으로, 온라인 최저가보다 10만원 가까이 저렴하다.
                    




                삼성전자의 액자형 스피커 뮤직프레임은 당근에서 미개봉 새상품이 20만~25만원에 거래되고 있다. 이 제품의 출고가는 59만9000원, 온라인 최저가는 40만원 수준이다. 삼성은 최근 TV나 빔프로젝터를 구매할 경우 뮤직프레임을 15만원에 살 수 있는 행사를 진행했다.LG전자의 제품도 마찬가지다. LG가 지난 1월 출시한 무선이어폰 엑스붐 버즈는 당근에서 7만~8만원에 거래되고 있다. 출고가(14만9000원)의 절반 수준이다.
                    




                신혼가전 끼워팔기 인기 상품인 스탠바이미 2 시세도 100만원 안팎으로 출고가(약 150만원)보다 50% 가까이 낮다. LG전자는 베스트샵에서 TV와 스탠바이미 또는 스탠바이미고(Go)를 함께 구매할 경우 최대 54만원을 할인하는 혜택을 진행하고 있다.당근에서 삼성과 LG의 새제품이 중고 시장에서 자주 거래되곤 했지만, 시세가 출고가의 절반 이하로 떨어지는 것은 이례적이란 분석이 나온다. 업계 관계자는 “소비 침체로 전자제품이 안 팔리자 제조사들이 울며 겨자 먹기로 프로모션을 진행하고 있다”고 설명했다.박의명 기자 uimyung@hankyung.com",https://www.hankyung.com/article/202507100253i,2025.07.10 14:47
"""원·달러 환율 치솟아도 산다""…外人 찜한 키움證·LG유플","美 스테이블코인 법안 통과에
원달러 환율 지난주 1.2% 급등 

삼성전자·가스公·현대제철 등
강달러에도 외국인 매수 몰려","외국인은 지난주 원화의 급격한 약세 구간에 어떤 주식을 사들였을까.





삼성전자와 키움증권, LG유플러스 등 외국인이 최근 순매수한 종목에 관심을 기울여야 한다는 조언이 증권업계에서 나온다. 환차손 우려에도 강한 주가 상승을 기대하고 매집을 진행한 종목으로 해석할 수 있어서다.21일 한국거래소에 따르면 외국인은 이달 들어(7월 1~18일) 유가증권시장에서 2조710억원어치 주식을 순매수했다. 특히 원·달러 환율이 급격히 상승한 지난 한 주(14~18일)간 8760억원어치를 집중적으로 매집했다.증권사들은 이 기간 외국인의 관심을 끈 동시에 실적 컨센서스(증권사 추정치 평균)의 개선 흐름을 나타낸 종목에 주목할 것을 추천했다. 한국투자증권은 삼성전자, 키움증권, LG유플러스 등이 이 같은 조건에 부합한다고 분석했다. 원·달러 환율이 크게 오른 지난 한 주간 외국인은 삼성전자를 1조4840억원어치 순매수했다. 삼성전자는 하반기 실적 개선 기대를 모으고 있는 국내 대표 종목 중 하나다.외국인은 이 기간 키움증권도 290억원어치 사들였다. 키움증권의 2분기 영업이익 추정치는 3450억원으로 1개월 전(2923억원) 대비 18% 늘었다. 국내 증시 거래량이 가파르게 늘어난 덕이다. 키움증권은 국내 증권사 중 브로커리지(주식 등 중개 수수료) 부문 비중이 가장 높은 편에 속한다. 지난 2분기 실적이 컨센서스를 넘어섰을 가능성도 점쳐진다.외국인은 같은 기간 LG유플러스도 70억원어치 매집했다. LG유플러스는 이날 주주가치 제고를 위해 1000억원 규모 자사주를 소각하고, 800억원 규모 자사주를 신규 취득한다고 공시했다. 이 밖에도 한국가스공사(60억원), 현대제철(40억원), 엠씨넥스(20억원), 이마트(10억원) 등을 많이 사들인 것으로 나타났다.원·달러 환율은 지난 한 주간 1.2% 급등했다. 원화 가치는 주요 20개국(G20) 가운데 아르헨티나 페소에 이어 가장 큰 폭으로 떨어졌다. 스테이블코인의 제도권 편입을 골자로 한 ‘지니어스 법안’이 미 하원을 통과하면서 달러 가치가 강해졌다. 일반적으로 원·달러 환율이 오르면 외국인은 환차손을 우려해 주식 매수에 소극적인 모습을 보인다.심성미 기자 smshim@hankyung.com",https://www.hankyung.com/article/2025072127001,2025.07.21 17:59
'위약금 면제' 열흘간 SKT 가입자 5.3만명 줄었다,"""예상보다는 적은 수준""
지난달보다 보조금 감소
갤Z 신형 출시·단통법 폐지
가입자 전쟁 본격화할 듯","삼성전자는 다음달 10일까지 서울 여의도동 더현대서울에서 갤럭시 Z폴드·플립7 등 신제품을 체험할 수 있는 ‘갤럭시 스튜디오’를 운영한다고 13일 밝혔다. 방문객이 ‘갤럭시 Z플립7’으로 인증샷을 찍고 있다.  삼성전자 제공

                SK텔레콤의 위약금 면제가 14일 종료되는 가운데 지난 열흘간 순감 이용자가 5만3000여 명에 그친 것으로 나타났다. 하지만 삼성전자 갤럭시 Z폴드·플립7이 곧 출시되고, 오는 22일 단말기유통법 폐지가 예정된 만큼 통신 3사의 가입자 쟁탈전이 더욱 치열해질 것으로 전망된다.13일 통신업계에 따르면 지난 4월 22일 SK텔레콤이 유심 해킹 사고를 신고한 시점부터 이달 12일까지 SK텔레콤을 이탈한 이용자는 총 79만3187명이다. 이 가운데 위약금 면제가 시행된 지난 5일부터 12일까지 KT로 6만1675명, LG유플러스로 6만2739명, 총 12만4414명이 SK텔레콤을 떠났다. 타 통신사에서 SK텔레콤으로 이동한 사람을 제한 순감 인원은 5만3832명 수준이다.통신업계에선 예상보다 이탈 인원이 적다고 보고 있다. 판매장려금이 소비자 기대만큼 높지 않았던 게 가장 큰 이유로 꼽힌다. 삼성전자 갤럭시 S25 기준 SK텔레콤은 100만~110만원, KT·LG유플러스는 70만~80만원의 판매장려금을 책정했다. 지난달 3사 모두 100만원 이상 보조금을 지원한 것과 비교하면 되레 금액이 줄었다. 통신업계 관계자는 “15일 삼성전자 신제품 사전예약을 앞두고 보조금을 무리해서 높일 필요가 없다고 판단했다”고 전했다.여기에 SK텔레콤이 보상안으로 8월 통신비 반값 할인, 연말까지 매달 데이터 50기가바이트(GB) 추가 제공을 내걸자 반대로 SK텔레콤에 가입하는 이용자가 늘어났다. 위약금 면제를 시행하는 기간이 10일에 불과해 번호이동이 어려웠다는 평가도 나온다. 실제 SK텔레콤에서 이탈한 이용자가 가장 많았던 때는 해킹 신고 직후인 4월 하순이었다. 이탈 이용자가 하루 3만 명대 후반까지 치솟기도 했다.삼성전자의 신제품 출시에 22일 단말기유통법 폐지까지 앞두고 있어 통신 3사의 마케팅 경쟁이 본격화할 것이란 전망도 나온다. 단말기유통법이 폐지되면 15%로 묶여 있던 공시지원금 상한선이 사라진다. 방송통신위원회는 11일 통신 3사 임원을 불러 허위·과장 광고 등 과도한 마케팅을 주의할 것을 당부했다.최지희 기자 mymasaki@hankyung.com",https://www.hankyung.com/article/2025071351151,2025.07.13 17:20
"증권사 신용대출, 3%대 금리로 바꾸는 가장 쉬운 방법",,"전송종목 : 대웅, 삼양식품, 태광산업, 대한항공, LG최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507185998a,2025.07.18 10:28
삼성·LG가 불 지폈다…'AI-의료' 무한 확장 [바이탈],,"영상 모듈 닫기




<앵커>최근 삼성과 LG가 디지털 헬스케어 사업을 확장하면서 관련 업계도 촉각을 곤두세우고 있습니다.'무한 확장'을 노리는 AI 기술과 의료 서비스의 융합이 가져올 대격변이 주목됩니다.산업부 김수진 기자와 이야기 나눠봅니다.김 기자, 최근 삼성전자가 인수한 '젤스(Xealth)'가 화제가 됐는데, 뭐가 달라지는 건가요?<기자>젤스는 미국 병원 시스템을 기반으로 만들어진 디지털 헬스케어 기업입니다.디지털 헬스케어는 AI 등 IT 기술이 사용된 건강관리 기술인데요.막연할 수 있으니, 예를 하나 들어보겠습니다.의사가 병원 내 환자 기록(EHR, 전자의료기록)을 모니터링하는 중, 특정 환자에게 혈압 관리가 필요하다는 결정을 내립니다.의사는 혈압 관리 앱을 처방하고, 환자는 이메일이나 문자 등을 통해 해당 앱을 다운받습니다. 환자가 집에서 측정한 혈압 값을 입력하면 해당 정보는 다시 병원 내 기록과 연동됩니다.이걸 보고서 의사가 환자가 문제가 있다고 판단되면 곧바로 병원에 오라고 경고하거나 약을 처방할 수 있는거죠.이 과정에서 삼성전자의 웨어러블 기기가 활용된다면 어떨까요?<앵커>혈압이나 심박수 등 환자의 다양한 생체 데이터를 갤럭시 워치나 링 등에서 자동으로 수집할 수 있겠군요.<기자>그렇습니다.이론적으로 살펴보면 해당 기술이 탑재된 갤럭시 워치를 착용하고 있다면, 병원에 가지 않아도 의료진이 개인 상태를 파악할 수 있는겁니다.예를 들어 병원에 갔을 때 혈압을 한 번 측정해 기록하지 않습니까?이 정도로는 정확한 수치라고 하기 어렵습니다.'백의 고혈압'이라고 하죠. 긴장해서 병원에서만 재면 고혈압으로 나오는 사람도 있습니다.평소 수치가 다 기록된다면 평균적인 상태를 알 수 있는 식입니다.<앵커>어제 AI 언어 모델 '엑사원 4.0'을 선보인 LG AI 연구원에서도 디지털 헬스케어 분야를 확장하고 있죠?<기자>최근 공개한 의료 AI 모델 '엑사원패스 2.0'이죠.미국 정부가 주도하는 암 정복 사업 '캔서문샷'에서 위암 프로젝트를 이끄는 황태현 교수 (미국 밴더빌트대 메디컬센터)와 공동 개발했습니다.엑사원패스는 간편하게 유전자 변이를 확인할 수 있는 점이 특징입니다.예를 들어 유방암에 걸릴 확률이 80% 까지 높아지는 유전자 변이(BRCA 1/2)가 있는데, 이를 확인하려면 2주에서 1달 정도 기간이 걸리고 가격도 만만치 않습니다.이걸 조직이나 세포 슬라이드 이미지를 AI가 확인해 1분만에 변이를 확인하는 걸 기대할 수 있는겁니다.삼성, LG 모두 해당 기술을 살펴보면 공통점이 있는데요, 바로 '정밀의학'·'맞춤의학' 입니다.<앵커>일괄적인 의료 서비스를 제공하는 게 아니라, 개인 맞춤형 의료를 통해 더 건강한 삶을 제공한다는 게 목표라구요?<기자> 네, 혁신 항암제라고 해도, 유전자에 따라 효과가 천차만별인 경우가 있습니다.체중이나 성별은 물론 당뇨병이나 고혈압같은 특정 기저질환에 따라서 효과 있는 치료법이 다르기도 하고요.애초에 디지털 헬스케어의 목적 중 하나가 개인 맞춤형 의료입니다. 혁신 패러다임으로 빅테크, 친환경, 바이오·헬스케어가 언급되는데, 모두 건강하고 오래 살기라는 공통의 지향점이 있습니다.아직 국내에서 디지털 헬스케어 산업은 막 개화한 정도지만, 글로벌에서는 이미 거대해진 산업입니다.최근 삼성, LG 등 대기업들이 디지털 헬스케어 사업에 진출한 점도 시장 성장성을 감안한 전략으로 풀이됩니다.네이버와 카카오는 이미 오래 전부터 계속 디지털 헬스케어 사업 분야를 준비해오기도 했고요.<앵커>관련 대기업들은 일부 사업 분야에서 진출한 정도인데, 디지털 헬스케어 전문 기업들은 상황이 어떻습니까?<기자>대부분 스타트업, 중소기업 형태로 존재하고 있습니다.작은 기업들이 비슷한 설루션을 선보이는 경향이 있어, 전문가들은 오픈 이노베이션이나 기업 협력 등이 필요하다고 보고 있습니다.김법민 범부처전주기의료기기연구개발사업단장은 ""여러 역량이 비슷한 제품들에게 투입되고 있다""며 ""상호 보완 제품, 하드웨어·소프트웨어 간 협력 등이 기업 차원에서 필요하다""고 밝혔습니다.대표적인 디지털 헬스케어 상장사로는 '의료 AI 기업'으로 불리는 루닛과 뷰노가 있는데요.AI 기술을 활용해 질병 진단을 손쉽게 하는 설루션을 가지고 있습니다.다만 초기 기술 개발에 많은 투자가 필요한만큼 현재 두 기업들은 수익을 내지 못하고 있습니다.2024년 기준 루닛은 매출 542억원, 뷰노는 259억원으로 두 기업 모두 전년대비 90% 넘게 증가했지만 영업이익은 각각 677억원, 124억원 적자를 냈습니다.시장이 개화하고 있는 만큼 당장 큰 성과를 보이고 있진 않지만, 앞으로의 성장 가능성은 큰 상황입니다.<앵커>네, 오늘 여기까지 듣겠습니다.편집:최연경, CG:홍기리김수진기자 sjpen@wowtv.co.kr",https://www.hankyung.com/article/2025071628385,2025.07.16 17:40
"코스피, 외인 매수에 소폭 상승세…코스닥 보합권 등락",,"사진=연합뉴스

                코스피지수가 21일 외국인 투자자의 매수세에 소폭 상승세를 나타내고 있다. 다만 SK하이닉스 등 주요 기업의 실적 발표를 앞둔 경계감에 상승폭은 제한적인 모습이다. 이날 오전 9시7분 현재 코스피지수는 전 거래일보다 13.99포인트(0.44%) 오른 3202.06을 기록하고 있다. 지수는 이날 0.1% 오름세로 출발 후 상승폭을 소폭 확대해 3200선을 재진입하는 데 성공했다.유가증권시장에서 외국인과 기관이 각각 936억원과 31억원 매수 우위인 반면 개인은 978억원 매도 우위다.코스피 시가총액 상위 종목은 대체로 상승세다. 삼성전자, LG에너지솔루션, 한화에어로스페이스, KB금융, 기아, 네이버, HD현대중공업 등이 오르는 반면 삼성바이오로직스, 두산에너빌리티 등이 내리고 있다. 셀트리온은 올 2분기 역대 최대 실적을 기록했다는 소식에 장중 한때 4%대 강세를 보였다.같은 시각 코스닥지수는 전 거래일보다 1.59포인트(0.19%) 오른 822.26을 나타내고 있다. 지수는 이날 0.1% 하락 출발 후 약 2분 만에 상승 전환해 보합권에서 등락을 보이고 있다.코스닥시장에서는 개인과 기관이 각각 92억원과 23억원 매수 우위인 반면 외국인은 98억원 매도 우위다.코스닥 시총 상위 종목 중 펩트론, 에코프로, 삼천당제약, 클래시스 등이 오르는 반면 알테오젠, 에코프로비엠, HLB, 파마리서치, 레인보우로보틱스, 리가켐바이오, 휴젤 등이 내리고 있다.폰트 개발사 산돌은 100% 무상증자를 결정했다는 소식 이후 주가가 10%대 급등세다.서울 외환시장에서 원·달러 환율은 전장보다 0.9원 내린 1392.1원으로 개장했다.고정삼 한경닷컴 기자 jsk@hankyung.com",https://www.hankyung.com/article/2025072107926,2025.07.21 09:16
"""이래도 팔래?""…'역대급 실적' SK하이닉스, 파격 전망 나왔다 [분석+]","7월에만 1.5조 던진 외인·기관…실적 보고도 '팔자' 외칠까

SK하이닉스 2분기 실적 발표
외인·기관, 이달 들어 1조5000억 순매도

주가 7거래일 만에 30만→26만원대로 후퇴
""올  3분기 사상 첫 영업익 10조원 시대"" 전망","사진=한경DB

                SK하이닉스가 24일 분기 사상 최대 실적을 낸 가운데 외국인 투자자와 기관의 대규모 매도 흐름이 계속될지에 관심이 쏠린다.SK하이닉스는 이날 2분기 영업이익이 9조2129억원으로 전년 동기 대비 68.5% 증가했다고 발표했다. 매출액은 22조2319억원으로 35.4% 늘었다. 영업이익과 매출 모두 컨센서스(예상치 평균)에 부합했다. 당초 SK하이닉스의 2분기 컨센서스는 매출 20조6164억원, 영업이익 9조222억원이었다.SK하이닉스는 이익률이 높은 고대역폭메모리(HBM) 시장에서 엔비디아 등에 제품을 사실상 독점으로 공급하면서 역사적 호황을 누리고 있다. 추론형 인공지능(AI) 확산으로 HBM 수요가 급증하면서 SK하이닉스는 올 1분기 글로벌 D램 시장에서 사상 처음으로 삼성전자를 제치고 점유율 1위에 오르기도 했다.다만 최근 주가 흐름은 부진하다. 내년도 HBM 시장이 공급 과잉으로 흘러가 가격 경쟁력 주도권을 구매사에 넘겨줄 수 있다는 우려 때문이다. 글로벌 투자은행(IB) 골드만삭스는 내년에 HBM이 공급 과잉으로 가격이 하락한다고 예상하며 SK하이닉스 투자의견을 '매수'에서 '중립'으로 하향해 주가가 하루 만에 9% 급락하기도 했다.주가에 발목을 잡고 있는 건 외국인과 기관이다. 이들은 이달 들어서만 SK하이닉스 주식을 약 1조5000억원(외국인 4710억원, 기관 1조870억원)어치 순매도했다. 개인 투자자가 1조5860억원 물량을 받아냈다.SK하이닉스가 시장의 예상에 부합한 호실적을 내면서 주가 흐름을 반전 시킬 수 있는 계기가 될 수 있다는 분석이다. 지난 15일 사상 첫 종가 30만원대를 기록했던 SK하이닉스 주가는 불과 7거래일 만에 26만원대로 단기 급락했다.손인준 흥국증권 연구원은 ""2분기 역시 SK하이닉스가 60% 이상의 HBM 시장 점유율을 유지해 D램 실적 강세가 이어졌을 것으로 보인다""며 ""계속해서 확인되는 AI 수요 강세 신호를 감안하면 가격 협상력 약화에 대한 과도한 우려는 지양할 필요가 있다""고 말했다.채민숙 한국투자증권 연구원은 ""HBM이 전체 D램 매출의 절반 이상을 차지했을 것으로 추산된다""며 ""5세대 HBM 12단을 상반기 중 사실상 독점 공급하며 높은 가격 프리미엄을 유지한 점이 수익성 확대에 크게 기여했을 것""이라고 분석했다.올 3분기에는 SK하이닉스가 영업이익 10조원 시대를 열 것이라는 전망도 나온다.정민규 상상인증권 연구원은 ""하반기에도 5세대 HBM 12단 제품 구성 확대와 eSSD(기업용 솔리드스테이트드라이브) 전방 재고 조정이 마무리되는 점이 실적에 긍정적으로 작용할 것""이라며 ""3분기 영업이익은 전년 동기 대비 41.7% 늘어난 10조원 이상이 될 것으로 전망한다""고 말했다.노정동 한경닷컴 기자 dong2@hankyung.com",https://www.hankyung.com/article/2025072481756,2025.07.24 08:00
이자 부담 최소화! 증권사 신용대출 3%대로 바꾸는 절호의 기회,,"전송종목 : 인선이엔티, NHN KCP, LS마린솔루션, KH바텍, HL홀딩스최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507158088a,2025.07.15 08:53
"14일, 거래소 외국인 순매도상위에 전기,전자 업종 5종목",,"외국인 투자자는 14일 거래소에서 삼성전자, 에이피알, 하나금융지주 등을 중점적으로 매도한 것으로 나타났다.외국인 투자자의 순매도 상위 20개 종목은 삼성전자, 에이피알, 하나금융지주, 삼성생명, 한화에어로스페이스, 포스코퓨처엠, 카카오페이, LG씨엔에스, LG에너지솔루션, 한미반도체등이다.이중에 전기,전자 업종에 속한 종목이 5개 포함되어 있다.에이피알, 하나금융지주, 삼성생명 등은 전일 대비 주가가 상승했고, 삼성전자, 포스코퓨처엠, 카카오페이 등은 주가가 하락했다.[07월14일]거래소 외국인 순매도 상위 종목한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",https://www.hankyung.com/article/202507147738L,2025.07.14 18:35
"최태원 ""APEC, 韓 민주주의 회복 알리는 이벤트 될 것""","Zoom In  
경주 대한상의 하계포럼 개막

31년 만에 제주서 경주로 옮겨
10월 행사 앞두고 국민관심 고취

金 총리, 취임후 첫 기업인 만남
""초격차 K-APEC 함께 만들자""","< 金총리 만난 최태원 회장 > 김민석 국무총리(왼쪽)와 최태원 대한상공회의소 회장이 16일 경북 경주 라한셀렉트호텔에서 열린 대한상의 하계포럼에 참석해 대화하고 있다. /연합뉴스

                “한국 경제의 저력을 보여줄 대형 쇼케이스가 오는 10월 경주에서 열립니다.”최태원 대한상공회의소 회장은 16일 경북 경주 라한셀렉트호텔에서 개막한 대한상의 하계포럼 개회사에서 10월 이 자리에서 열리는 아시아태평양경제협력체(APEC) 최고경영자(CEO) 서밋에 대해 이렇게 말했다. 올해로 48회째를 맞은 대한상의 하계포럼은 1994년 이후 31년 만에 제주에서 경주로 터를 옮겼다. 10월 28일 경주에서 열리는 APEC 정상회의를 앞두고 국민적 관심을 불러일으키기 위해서다.최 회장은 “대한상의는 APEC 정상회의 부대행사로 열리는 경제인 모임인 APEC CEO 서밋의 준비를 맡고 있다”며 “올해 하계포럼을 경주에서 치르기로 한 이유”라고 설명했다. 그러면서 “APEC CEO 서밋은 전 세계 국내총생산(GDP)의 60%를 차지하는 21개 회원국 정상과 글로벌 CEO 1700여 명이 함께하는 아시아·태평양 최대 비즈니스 행사”라며 “대한상의는 정부와 긴밀히 협력해 APEC CEO 서밋을 글로벌 기업 간 연결과 협력의 플랫폼으로 만들겠다”고 강조했다. 그는 APEC 정상회의에 대해서는 “한국 민주주의의 회복을 알리는 역사적 이벤트”라고 추켜세웠다.김민석 국무총리도 이날 행사장을 찾아 ‘새 정부 국정 운영 방향’을 주제로 기조연설을 했다. 김 총리가 취임 후 공식적으로 기업인들을 만난 건 이번이 처음이다. 김 총리는 “이번 APEC 정상회의가 끝나면 전 세계가 경주를 찾아올 수 있도록 ‘초격차 K-APEC’으로 만들어야 한다”며 “이를 위해 다음주 APEC 준비 과정에 대한 종합적인 점검회의를 열 것”이라고 했다. 그는 연설 후 건배사에서도 “APEC의 국민적 성공을 위하여”라고 외쳤다.지금의 경제 상황과 기업의 역할에 대한 언급도 빼놓지 않았다. 김 총리는 “현 상황은 외환위기 때보다 더한 위기”라며 “구조적으로 경기 하강기에 접어든 데다 국제 질서도 복잡해졌기 때문”이라고 했다. 기업에는 “국가에 애정을 갖고 국가 전략에 맞춰 한국 경제를 이끌어주기를 바란다”며 “기업 활동이 개미 투자자에게 어떻게 비칠지도 생각해야 한다”고 당부했다.이날 포럼엔 전국 상의 회장단과 박승희 삼성전자 사장, 이형희 SK 커뮤니케이션위원장, 하범종 LG 사장, 이태길 한화 사장, 김선규 호반그룹 회장, 정기옥 엘에스씨푸드 회장 등 기업인 500여 명이 참석했다. 대한상의는 지난해에 이어 올해 포럼에도 ‘인공지능(AI) 토크쇼’를 준비했다. 최 회장이 참석하는 이 행사는 정신아 카카오 대표가 모더레이터를 맡아 산업 현장에서 제조 공정의 AI 전환 실태와 스타트업의 AI 적용 사례를 소개한다. 아이온큐 공동창업자 김정상 듀크대 교수는 양자 기술을 토대로 한 미래산업 판도에 대해 강연한다.경주=김재후 기자 hu@hankyung.com",https://www.hankyung.com/article/2025071627031,2025.07.16 17:49
