,kind,header,summary,content,url
113,외환시장,"금리 결정 걸림돌 된 '환율 1400원'…""올해 추가 인하 어려울 듯"" [한경 외환시장 워치]","통화정책 핵심 변수로 부상

인플레 둔화로 인하 필요성 커져 
한은, 고환율 부담에 '속도 고심'","도널드 트럼프 전 미국 대통령의 재선 성공에 원·달러 환율이 1400원 안팎까지 오르면서 한국은행 통화정책의 핵심 변수로 떠올랐다. 물가상승률이 1%대 초반까지 내리고 3분기 성장률이 기대에 미치지 못하면서 기준금리 인하 필요성이 커졌지만 고환율 부담에 금리 인하를 결정하기 어려워진 상황이라는 분석이 나온다.
                    






이미지 크게보기



                7일 서울 외환시장에서 원·달러 환율(오후 3시30분 기준)은 40전 상승(원화가치 하락)한 1396원60전에 주간 거래를 마쳤다. 이날 환율은 전날보다 4원90전 오른 1401원10전으로 출발해 오전 중 1404원50전까지 상승폭을 키우기도 했다. 주간 거래에서 1400원대 환율이 나타난 것은 지난 4월 후 7개월 만이다. 대규모 감세, 보편 관세, 미국 우선주의 등 트럼프 공약이 현실화할 가능성이 높아지자 강달러에 베팅하는 투자자가 늘어난 결과다. 이낙원 농협은행 FX파생 전문위원은 올해 원·달러 환율이 1420원까지 오를 가능성이 있다고 내다봤다.환율이 크게 오르면서 한은의 기준금리 인하 경로에도 장애물이 생겼다. 한은은 통화정책 결정 시 물가 안정과 금융 안정을 핵심 변수로 본다. 여기에 성장 경로와 국제금융시장을 고려해 금리를 결정한다.지난달 통화정책방향 회의 때만 해도 주요 관심사는 금융 안정이었다. 정부의 거시건전성 규제가 가계부채 증가를 막을 수 있을지에 초점이 맞춰졌다. 1%대로 내려온 물가상승률과 내수 부진은 금리 인하 여건을 충족한 것으로 여겨졌다. 외환시장도 금융통화위원들이 “기준금리 인하 시에도 원·달러 환율은 안정적인 흐름을 보일 것으로 예상하고 있다”고 말하는 등 크게 고려하지 않는 분위기였다.하지만 지난달 말부터 이 같은 기류가 변하기 시작했다. 이창용 한은 총재가 “환율이 우리가 원하는 것보다 높게 올라 있고 상승 속도도 빠르다. 지난 10월 금통위에는 고려 요인이 아니었던 환율이 고려 요인으로 들어왔다”고 우려하면서다.현재 한국의 기준금리는 연 3.25%로 미국(연 4.75~5.0%)보다 1.75%포인트(미국 금리 상단 기준) 낮다. 미국 중앙은행(Fed)이 7일 금리를 0.25%포인트 추가 인하하더라도 1.5%포인트로 격차가 여전히 크다. 한·미 금리 역전은 자본 이동을 통해 환율을 높이는 요인으로 작용한다. 3분기 성장률이 0.1%에 그치면서 금리 인하 필요성이 더욱 커졌지만 이 같은 환율 부담 때문에 이달 28일 통화정책방향 회의에서 금리를 추가 인하하기는 어려울 수 있다는 전망이 나온다.석병훈 이화여대 경제학과 교수는 “한은이 지난달에 이어 이달에도 금리를 연속으로 내리기보다 한 차례 쉬고 내년 1월에 금리를 내릴 가능성이 높다”며 “미국의 금리 인하 기조가 어떻게 바뀌는지가 변수가 될 것”이라고 말했다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/2024110779211
114,외환시장,환율 1429원 찍었을 때 당국 개입한 듯…외환보유액 4000억弗 무너지나 [한경 외환시장 워치],"한동훈 '尹직무정지' 언급에 급등
1430원 앞두고 물량 대거 쏟아져
정치 불확실성에 외환방파제 흔들","윤석열 대통령의 탄핵 가능성이 높아지자 외환시장이 큰 폭으로 출렁였다. 원·달러 환율은 한동훈 국민의힘 대표가 대통령 직무정지 필요성을 언급한 후 오전 한때 1430원 부근까지 급등(원화 가치는 급락)했지만 점차 오름폭이 축소됐다. 외환시장 관계자들은 이 과정에서 외환당국이 대규모 달러 매도에 나서며 시장에 개입한 것으로 분석했다.





                6일 서울 외환시장에서 원·달러 환율(오후 3시30분 기준)은 전날 같은 시간보다 4원10전 오른 1419원20전에 주간 거래를 마쳤다. 종가는 전날에 비해 크게 오르지 않은 선에서 마감했지만 장중 변동폭은 극심했다.원·달러 환율은 이날 1416원으로 출발했다. 전날 주간 거래 대비 90전 상승한 것이다. 환율은 오전 10시35분께부터 급등해 10시53분 장중 고가인 1429원20전으로 치솟았다. 한 대표가 ‘탄핵 반대’에서 입장을 선회해 윤 대통령 탄핵이 앞당겨질 수 있다는 예측이 나온 데다 더불어민주당을 중심으로 ‘2차 계엄 가능성’이 제기된 영향이다. 이날 오전 아시아 금융시장에서 달러화지수가 상승한 것도 원·달러 환율 급등에 영향을 줬다.주간 거래에서 1420원대 환율이 나타난 것은 2022년 11월 4일 이후 2년1개월 만에 처음이다. 계엄 선포 후 지난 4일 새벽 야간 거래에서 환율이 1442원까지 올랐지만 야간 거래는 거래량이 적어 쏠림이 쉽게 발생할 수 있다는 점에서 대표성을 띠기 어렵다는 분석이 나온다.환율이 급격히 오르자 기획재정부와 한국은행 등 외환당국이 달러 매도를 통해 실개입에 나선 것으로 알려졌다. 한 증권사 관계자는 “1430원을 앞두고 매도 물량이 대거 나왔다”며 “당국 개입으로 추정한다”고 설명했다. 이에 따라 환율은 다시 1410원대로 내려왔다.당초 외환당국은 비상계엄 선포 당일인 3일 야간장에서 폭등한 환율이 이후 점차 안정돼 1410원대에서 횡보하는 흐름이라고 평가했다. 이창용 한은 총재는 5일 기자들과 만나 “특별한 충격이 없다면 환율이 천천히 내려갈 것”이라고 말했다. 하지만 6일 탄핵 가능성이 높아지며 환율이 요동쳐 당국의 경계감은 당분간 계속될 것으로 예상된다.외환당국의 개입 여력은 충분한 것으로 평가된다. 11월 말 기준 외환보유액은 4153억9000만달러로 전월 대비 3억달러 감소했다. 한국의 외환보유액 규모는 10월 말 기준 세계 9위 수준이다.탄핵 정국에 따라 환율 변동성이 커지면 이달 당국의 외환시장 개입이 늘어날 것이란 점은 불안 요인이다. 레고랜드 사태 무렵인 2022년 3분기 외환당국은 외환시장 안정을 위해 석 달간 175억달러가량을 순매도했다.외환당국이 비슷한 규모로 외환시장에 개입해야 할 상황이 된다면 향후 몇 달 새 외환보유액이 4000억달러 밑으로 줄어들 수 있다는 우려가 나온다. 외환보유액이 3000억달러대를 기록한 것은 2018년 5월 말(3989억8000만달러) 후 6년6개월간 한 번도 없었다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/2024120601031
115,외환시장,IMF 이사에 김성욱 前 기재부 대변인,요약 없음,"김성욱 전 기획재정부 대변인(사진)이 1일 국제통화기금(IMF) 이사로 임명됐다. 김 이사는 2년간 한국이 속한 IMF 이사실을 대표하게 된다. 한국이 속한 이사실은 호주 뉴질랜드 몽골 등 15개국으로 구성돼 있다. 서울대 경제학과를 졸업한 김 이사는 미국 하버드대 케네디스쿨에서 행정학 석사 학위를 취득했다. 행정고시 37회로 기재부에서 외화자금과장, 국제금융과장, 국제금융국장, 국제경제관리관, 대변인 등을 지냈다.",https://www.hankyung.com/article/2024110153201
116,외환시장,"무섭게 널뛰는 환율…""1450원대는 못 뚫을 것"" [한경 외환시장 워치]","3거래일간 23원 오르락내리락
전문가들 ""환율 하락세 빨라져
곧 1350원 수준으로 돌아올 것""","최근 1400원 위로 훌쩍 올랐던 원·달러 환율이 1300원대로 하락(원화 가치는 상승)했다. ‘트럼프 트레이드’ 현상이 다소 진정되면서 3거래일 연속 하락했지만 장중 1380원대까지 밀렸다가 반등하는 등 큰 폭의 변동성이 나타났다.





                18일 서울 외환시장에서 원·달러 환율(오후 3시30분 기준)은 전거래일보다 3원60전 내린 1395원20전에 거래됐다. 지난 13일 1406원60전까지 올랐던 환율이 3거래일 연속 하락했고, 전 거래일(1398원80전)에 이어 2거래일 연속으로 1390원대에서 주간 거래를 마쳤다.민경원 우리은행 연구원은 “미 대선 이후 가팔랐던 국채금리 상승세가 주춤해지고 뉴욕증시 기술주 랠리가 한풀 꺾이면서 강달러 동력이 약해졌다”고 분석했다. 국내 증시가 모처럼 2% 이상 오르는 강세를 보인 점도 원화 강세에 영향을 미친 것으로 보인다.이날 환율은 1396원으로 출발해 장 초반 급격히 변동했다. 오전 중 1397원20전까지 상승했다가 한때 1387원80전까지 밀렸다. 장중 환율이 1380원대에서 거래된 것은 지난 8일 이후 열흘 만이다. 14일 장중 1411원10전까지 올랐던 것을 감안하면 3거래일 새 장중 23원30전이나 움직였다.전문가들 사이에선 환율 하락세가 빠르게 나타날 수 있다는 의견이 나오고 있다. 성기용 소시에테제네랄 아시아 투자전략가는 최근 홍콩에서 한국 기자들과 만나 “원화 약세는 빠르게 진정될 가능성이 높다”며 “1420~1430원대에서 추가로 1450원대로 가지는 않을 것”이라고 전망했다. 김준영 DS투자증권 연구원은 “트럼프 트레이딩이 끝나면 원화는 빠르게 달러당 1350원 수준으로 돌아올 것”이라고 말했다.환율 흐름에 대해선 관세 영향이 클 것으로 전망했다. 성 전략가는 “시장에서 상당 폭의 관세 인상을 선반영해놓고 관세정책이 구체화됐을 때 포지션을 미세조정하는 접근법이 3~4개월간 지속될 것으로 보고 있다”고 내다봤다. 김연진 크레디아그리콜 이코노미스트는 “한국 기업들이 미국에 공장을 지어 놓은 상태여서 트럼프 1기 때보다는 영향이 작을 수 있을 것”이라고 했다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/2024111893741
117,외환시장,외환시장 열리자 1430원 직행…정치에 녹다운 된 '원화 체력' [한경 외환시장 워치],"환율 패닉…""정치 불안이 원화 블랙홀 됐다""

당국 개입에 1420원대 유지하다
2시간 후 1438원까지 치솟아
개인, 국내주식 팔아 美株 매수
환전 수요도 환율상승 부추겨

""원달러 1500원까지 각오해야""
17일 美 FOMC서 금리 인하 땐
하락 여지 있지만 폭 크지 않을 듯
리스크 해소만이 환율 방향 바꿔","탄핵 정국 장기화로 우리 경제에 불확실성이 커지면서 9일 원·달러 환율이 1437원까지 급등(원화가치 급락)했다. 외환당국이 적극적인 시장 안정 의지를 밝히고 일부 실개입에도 나섰지만 큰 효과는 없었던 것으로 추정된다. 전문가들은 사태가 장기화하면 환율이 1500원까지 오를 수 있다고 전망했다.
                    






이미지 크게보기



 개장 6분 만에 1430원이날 서울 외환시장에는 장 출발 전부터 긴장감이 감돌았다. 최상목 부총리 겸 기획재정부 장관과 이창용 한국은행 총재 등 외환당국 수장들이 거시경제·금융현안간담회에서 “가용한 모든 시장 안정 조치가 즉각 시행될 수 있도록 만전을 다하겠다”는 메시지를 냈지만 지난 7일 탄핵이 정족수 미달로 무산된 이후 확대된 정치적 불확실성이 시장에 부정적 영향을 줄 것이란 우려가 팽배했다.오전 9시 시장이 열리자마자 우려는 현실이 됐다. 환율은 전 거래일 대비 6원80전 오른 1426원으로 시작해 6분 후 1430원까지 급등했다. 주간 거래에서 1430원대 거래가 나온 것은 2022년 10월 26일 후 처음이다. 시장에선 외환당국이 이 무렵 미세 조정 등으로 개입한 것으로 예상하고 있다. 당국 개입으로 추정되는 달러 매도 물량이 나오면서 환율은 다시 1420원대로 내려왔다.하지만 ‘약발’은 두 시간이 채 가지 않았다. 홍콩 등 다른 아시아 국가의 장이 열리면서 외국인들의 투자심리가 반영된 영향으로 파악됐다. 원·달러 환율은 오전 10시40분께부터 속절없이 올랐다. 오전 11시41분에는 장중 최고가인 1438원30전까지 치솟았다. 박상현 iM증권 전문위원은 “정치 공방이 장기화했을 때 경기가 둔화할 것이란 우려가 반영됐다”며 “매주 탄핵 투표를 하게 되면 불안감은 더 커질 것”이라고 말했다.개인투자자들이 국내 증시에서 미국 등 해외 증시로 이동하는 현상도 환율 상승을 부추기는 것으로 분석됐다. 원화를 달러화로 환전하는 수요가 많아졌다는 것이다. 아시아 시장에서 위안화가 약세를 보이는 것도 원화 가치를 끌어내리는 요인으로 지목된다. 이날 위안·달러 환율은 0.03% 절하된 달러당 7.187위안으로 고시됐다. 불확실성 장기화…“1480원 갈 것”비상계엄 선포 이전만 해도 원·달러 환율은 1390~1400원 선에서 움직였다. 1400원을 넘어서면 당국이 우려를 밝히고, 1390원대로 다시 내려가는 식이었다. 하지만 3일 밤 계엄 선포 이후 평균적인 환율 수준 자체가 크게 뛰었다. 지난 4~6일 평균 환율은 달러당 1414원80전으로 직전 3거래일 평균(1399원60전)에 비해 15원20전 올랐다.탄핵 정국 장기화 우려는 이 같은 환율 수준을 한 단계 더 높이는 모습이다. 전문가들은 이날 1437원까지 오른 환율이 추가 상승할 가능성이 있다고 보고 있다.박석중 신한투자증권 투자전략부장은 현 상황에서의 환율 고점을 1480원으로 제시했다. 탄핵 국면이 장기화하고, 여당 중심 내각이 구성되는 시나리오에서다. 그는 “불확실성이 장기화하면서 달러당 1400원대 중반을 중심으로 등락할 것”이라고 내다봤다. 탄핵소추안이 조기에 가결되면 환율이 1350~1450원 사이에서 다소 안정될 것으로 전망했다. 반면 2차 계엄이 선포되는 극단적 시나리오에선 1550원을 환율 고점으로 제시했다.이주원 대신증권 이코노미스트는 “국내 정치 불안이 완화되기 전까지는 환율이 높은 수준에서 큰 변동성을 나타낼 것”이라며 “미국이 오는 17~18일 연방공개시장위원회(FOMC) 정례회의에서 완화적인 태도를 보여 달러가 약해지더라도 원·달러 환율 하락폭이 크지 않을 가능성이 높다”고 내다봤다.다만 당국의 적극적인 개입 의지는 이 같은 상승세를 제한하는 요인으로 꼽혔다. 권아민 NH투자증권 연구원은 환율 고점을 달러당 1450원으로 전망하면서 “외환당국의 개입 의지가 충분하다”고 짚었다. 그는 “정치 불안은 단기적인 불확실성”이라며 “중장기 환율의 방향성을 바꿀 요인은 아니다”고 설명했다. 외환당국은 적극적인 시장 안정화 조치를 통해 환율 변동성을 완화한다는 방침이다. 한은은 계엄 사태 직후 임시 금융통화위원회를 열고 유사시 외화 환매조건부채권(RP) 매입을 통해 외화 유동성을 공급하기로 했다. 이날 F4 회의에선 외환 수급 개선을 위한 구조적 개혁 방안도 이달 발표하기로 했다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/2024120954751
118,외환시장,"환율 구두개입…최상목 ""과도한 변동성엔 적극 시장안정조치"" [한경 외환시장 워치]",요약 없음,"사진=뉴스1

                최상목 부총리 겸 기획재정부 장관이 14일 ""금융·외환시장 변동성이 과도하게 확대되는 경우에는 적극적 시장안정조치를 적기에 신속히 시행해달라""고 관계기관에 당부했다. 최근 미국 대통령선거에서 도널드 트럼프 전 대통령이 당선된 후 나타나고 있는 '트럼프 트레이드' 흐름에 따른 환율 급등세를 진정시키기 위해 구두개입성 발언에 나선 것으로 파악된다.이날 최 부총리는 이창용 한국은행 총재, 김병환 금융위원장, 박춘섭 대통령실 경제수석 등과 함께 서울 은행회관에서 긴급 거시경제금융현안 간담회를 열고 이같이 강조했다. 최 부총리는 ""미국 신정부의 정책기조 변화와 함께 세계경제 성장·물가 흐름, 주요국 통화정책 기조와 관련해 불확실성이 상존하고 있다""며 ""관계기관 24시간 합동점검체계를 중심으로 각별한 긴장감을 갖고 시장 상황을 예의주시하겠다""고 밝혔다.참석자들은 '미국 대선 이후로 신정부 출범 전까지 과도기적 상황에서 정책기조 변화에 대한 불확실성 등으로 변동성이 과도하게 나타나고 있다'는 점에도 인식을 같이했다고 기재부는 전했다.구두개입은 보유 달러를 사고파는 실개입(직접개입)과 달리, 시장에 개입하겠다는 메시지를 통해 환율 급등락을 줄이는 정책수단이다. 한은 국제국장과 기재부 국제금융국장 등 당국자가 공식적으로 내는 구두개입과 경제부총리나 기재부 1차관, 한은 총재 또는 부총재 등 고위 당국자가 우려를 표하는 구두개입성 발언 등으로 구분된다.이날 최 부총리가 우려를 표한 것은 원·달러 환율이 최근 급격하게 뛰고 있기 때문이다. 원·달러 환율은 미 대선 직전인 지난 5일 1370원대에 머물렀으나, 트럼프 당선 직후 달러가 초강세를 나타내면서 연일 오름세를 타고 있다. 전날 서울 외환시장에서 원·달러 환율의 주간거래 종가(오후 3시 30분)는 3원10전 오른 1406원60전을 기록했다. 야간 거래에선 6원 하락해 1397원50전까지 내렸지만 달러화지수가 상승세로 전환하면서 이날 외환시장에도 경계감이 짙게 나타나고 있다. 변동성도 크다. 이달 1~12일 일평균 변동폭은 7원75전으로 지난해 11월 이후 1년만에 가장 큰 상황이다.이날 외환시장은 전국 대학수학능력 시험 영향으로 평소보다 1시간 늦은 오전 10시에 개장한다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/202411140795i
119,외환시장,환율 1400원 돌파…2년 만에 최고,"하루 새 9원 뛰어 1403원
트럼프發 달러 강세 이어져","원·달러 환율이 1400원을 돌파했다. 미국 공화당이 대통령과 상·하원 선거를 휩쓰는 ‘레드 웨이브’가 현실화하며 달러 강세가 나타난 영향이라는 분석이 나온다.





                12일 서울외환시장에서 원·달러 환율(오후 3시30분 기준)은 전날보다 8원80전 상승(원화 가치는 하락)한 1403원50전에 주간거래를 마쳤다. 주간거래 종가 기준으로 환율이 1400원대로 마감한 것은 2022년 11월 7일(1401원20전) 후 약 2년 만에 처음이다.이날 새벽 2시에 마감한 전날 야간거래 종가도 달러당 1401원으로 이미 1400원을 넘어섰다. 이날 환율은 1399원10전으로 출발해 장중 1400원 안팎에서 움직이다가 장 막판 상승세가 나타나며 전날 야간거래 종가보다 높은 수준에서 주간거래를 마쳤다.미국 공화당의 의회 장악 가능성이 커지면서 나타난 달러 강세 영향이라는 분석이 많다. 전날 105.5로 마감한 달러화지수는 이날 아시아장에서 한때 105.75까지 올랐다. 중국 당국의 위안화 절하 고시 이후 위안·달러 환율이 달러당 7.22위안에서 7.24위안으로 오른 것도 원화 약세를 부추겼다.이재원 신한투자증권 연구원은 “레드 웨이브에 따른 달러 강세로 환율이 1400원을 돌파했다”며 “트럼프 트레이드가 진행된 결과”라고 설명했다. ""트럼프 취임 전까지 환율 1400원대""…이달 변동폭 1년來 최고강달러 견제할 국가 없는데다 美금리인하 지연 우려에 '요동'전문가들은 12일 1400원대로 상승(원화 가치는 하락)한 원·달러 환율이 당분간 유지될 가능성이 큰 것으로 보고 있다. 미국의 정책 불확실성이 큰 상황에서 도널드 트럼프 당선인이 대통령에 취임하는 내년 1월까지 강달러 기조를 해소할 만한 요인이 별로 없기 때문이다.박상현 iM증권 연구위원은 “원·달러 환율은 내년 1월까지 1400원을 중심으로 등락할 것”이라며 “트럼프 정책 리스크를 감안하면 추가 상승 가능성을 열어둘 필요가 있다”고 말했다. 박 위원은 “달러 강세를 견제할 국가가 없다”며 “독일은 제조업 경기 악화가 장기화하고 있고, 일본은 이시바 시게루 내각이 ‘식물 내각’이 돼 엔화 강세로 전환되기 어렵다”고 덧붙였다.민경원 우리은행 연구원은 “트럼프 당선 후 감세 연장과 규제 완화 기대로 미국 주식이 상대적으로 양호한 성과를 보일 것으로 예상한다”며 “미국 주식 투자를 위한 환전 수요가 꾸준히 나타날 것으로 전망되는 것도 달러 강세 요인”이라고 설명했다.트럼프 당선인이 주요 경제팀에 강경파를 중용할 것이란 관측이 나온 점도 달러 강세를 부추기는 요인으로 지목된다. 트럼프 1기 행정부에서 중국과의 무역 전쟁을 이끈 로버트 라이트하이저 전 미국무역대표부(USTR) 대표가 USTR 대표를 다시 맡거나 재무장관에 오를 것이란 전망이 외환시장엔 불안 요인으로 작용하고 있다. 보편관세 등이 빠르게 추진되면서 미국 물가가 올라 미 중앙은행(Fed)의 금리 인하를 지연시키고 대미 수출이 감소해 교역 상대국의 통화 가치가 떨어질 수 있어서다.외환당국은 이달 들어 급격히 확대된 외환시장 변동성에 주목하는 것으로 알려졌다. 이달 들어 환율은 미국 대선 결과 등을 반영해 큰 폭으로 요동쳤다. 지난 4일 8원50전 하락한 뒤 5일 7원70전 상승했고, 6일 17원60전 오른 후 이틀 만인 8일 10원20전 급락했다.이달 1~12일 하루 평균 변동 폭은 7원75전에 이른다. 이는 지난달 변동 폭 4원90전보다 58% 늘어난 수준이며, 지난해 11월 8원20전 후 1년 만에 가장 큰 수치다. 외환당국 관계자는 “트럼프 정책 추진 여부에 따라 외환·금융시장 변동성이 커질 가능성이 있다”며 “변동성을 모니터링하고 있다”고 말했다.다른 나라 통화보다 원화가 유독 약세인 점도 불안 요인이다. 이날 오후 3시30분 기준 원·엔 재정환율은 100엔당 913원41전으로 전날 같은 시간보다 4원66전 올랐다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/2024111272281
120,외환시장,"""하락 요인이 없다""…원·달러 환율, 1375원까지 '쑥' [한경 외환시장 워치]",요약 없음,"사진=연합뉴스

                원·달러 환율이 두 달 반만에 최고 수준인 1375원까지 상승(원화 가치는 하락)했다. 글로벌 불확실성이 높아지면서 나타난 위험회피 심리가 원화 약세요인으로 작용했다.21일 서울 외환시장에서 원·달러 환율(오후 3시30분 기준)은 전 거래일보다 5원50전 상승한 1375원20전을 기록했다. 이는 지난 8월8일(1377원20전) 이후 가장 높은 수준이다. 이날 환율은 전 거래일보다 10전 하락한 1369원60전에 개장한 뒤 장 초반 1366원40전까지 내렸다. 하지만 이후 엔화·위안화 등 아시아 통화 약세에 연동해 상승 반전했다.환율은 이달들어 큰 폭으로 오르고 있다. 지난달 30일 1307원80전에서 67원40전 급등했다. 최근 들어서는 지난 14일부터 6거래일 연속 상승세다.이날 환율이 오른 것은 위험회피 심리가 강화한 영향이다. 중동 지역 정세 불안, 북한의 러시아 파병 소식 등 지정학적 위험이 고조된 것이 영향을 준 것으로 파악된다. 미국 공화당 대선후보인 트럼프 전 대통령의 당선 가능성이 높아진 것도 글로벌 불확실성을 키우는 요인으로 지목됐다.전문가들은 환율이 내릴 요인이 별로 없는 것으로 보고 있다. 일부 애널리스트들은 이번주 중 환율이 1380원을 넘어설 가능성도 제시하고 있다. 다만 외환당국의 미세조정 등은 환율 상단을 지지하는 요인으로 꼽힌다.오후 3시 30분 기준 원·엔 재정환율은 100엔당 919원84전을 기록했다. 전 거래일 오후 3시 30분 기준가(913원83전)보다 6원1전 올랐다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/202410218996i
121,외환시장,트럼프가 불러온 '강달러'…달러당 1370원·150엔 찍었다 [한경 외환시장 워치],요약 없음,"사진=연합뉴스

                글로벌 강달러 현상이 확산하면서 주요국 통화가치가 크게 하락했다. 원화는 달러당 1370원, 엔화는 150엔 위로 올라섰다. 미국 공화당 대선 후보인 도널드 트럼프 전 대통령의 당선 가능성이 높아지면서 강달러 흐름이 더 뚜렷해지고 있다는 평가다. 18일 서울 외환시장에서 원·달러 환율(오후 3시30분 기준)은 전날보다 1원10전 오른 1369원70전에 거래됐다. 원·달러 환율은 이날 새벽 2시 1372원70전에 마감했다. 오전 중 1370원선에서 움직이다가 주간 거래 막판 하락했다. 이후 연장시간대 거래에선 다시 1370원대 안팎을 오가고 있다.
                    



 사진=연합뉴스

                 환율 상승세는 이달 들어 가파르게 나타나고 있다. 원·달러 환율은 지난 9월30일 1307원80전에서 약 18일만에 61원90전 상승했다. 주간 또는 야간거래 종가에서 1370원대 환율이 나타난 것은 지난 8월13일(1370원40전) 이후 약 2달만이다.  일본 엔화도 큰 폭으로 올랐다. 일본 NHK 등에 따르면 엔화는 이날 장중 한때 도쿄외환시장에서 달러당 150.26엔까지 올랐다. 이 역시 지난 8월 이후 처음이다. 원화와 엔화가 동반 약세를 나타낸 것은 글로벌 달러 강세 때문이다. 국제금융센터에 따르면 주요 6개 통화 대비 달러 가치를 보여주는 달러화지수(DXY)는 17일(현지시간) 103.76까지 올랐다.  트럼프 전 대통령의 당선 가능성이 높아지면서 나타난 '트럼프 트레이드'가 달러 강세의 주요 요인으로 꼽힌다. 트럼프 전 대통령은 최근 관세를 '가장 아름다운 말'이라고 표현하는 등 보호무역주의를 옹호했다. 이것이 교역 상대국의 통화가치를 낮추고, 미국 중앙은행(Fed)의 추가 금리 인하를 어렵게 하는 요인으로 여겨지면서 달러강세가 나타난 것으로 분석된다. 김유미 키움증권 이코노미스트는 ""트럼프 전 대통령의 당선 가능성이 높아진 것이 환율 상승 압력을 높이는 요인으로 작용했다""며 ""당분간 주요 가격변수들은 미국 대선 이슈에 민감하게 반응할 것""이라고 설명했다. 최근 발표된 미국의 경제지표가 강한 기초체력(펀더멘털)을 시시한 점도 달러 강세에 힘을 싣고 있다. 미국 9월 소매판매는 전월보다 0.4% 증가해 시장 예상치인 0.3%보다 높았다. 애틀랜타 연방준비은행은 17일(현지시간) 3분기 미국 경제 성장률이 연 3.4%를 기록할 것으로 전망했다. 미국의 잠재성장률을 크게 상회하는 수준이다.  반면 유럽과 영국 등은 금리 인하로 통화가치가 하락했다. 유럽중앙은행(ECB)은 17일(현지시간) 올해 세번째 금리 인하를 단행했다. 12월엔 빅컷을 할 수도 있다는 전망이 나온다. 영국도 물가상승률이 크게 둔화하면서 금리 인하 압력이 커지고 있다.  환율 상승세가 나타나면서 외환당국의 경계감도 커지는 모습이다. 시장에선 당국의 미세 조정이 환율 추가 상승을 막고 있는 것으로 보고 있다. 고환율 흐름이 이어질 경우 한국은행의 금리 인하 속도는 더욱 더뎌질 전망이다. 미국과의 금리 격차가 벌어지는 것을 막기 위해 Fed보다 느린 속도의 금리 인하를 선택할 가능성이 높기 때문이다. 이창용 한은 총재도 지난 14일 국회 기획재정위원회 국정감사에서 ""(미국과의 금리차가) 우리만 벌어지면 금융시장이 (과거와) 다르게 반응할 수 있다""고 우려했다.강진규 기자 josep@hankyung.com",https://www.hankyung.com/article/202410183904i
122,외환시장,예상 깬 '깜짝 편입'…외환시장 개방 덕,"당초 전망보다 조기에 성공

'외환위기 트라우마' 극복하고
시장 접근성 향상 등 개혁 효과","한국 국채의 세계국채지수(WGBI) 편입은 주요 글로벌 투자은행(IB)과 국내 채권업계 예상을 깬 결과라는 평가가 나온다. 당초 내년 3월 편입이 가능할 것이라는 관측이 우세했는데, 이번에 편입을 조기 확정한 것이다.





                블룸버그통신은 8일(현지시간) 한국 정부가 채권시장을 개혁하면서 WGBI 편입에 성공할 수 있었다고 보도했다. WGBI를 운영하는 영국 FTSE(파이낸셜타임스 스톡익스체인지) 러셀은 이날 편입 배경에 대해 “한국 정부가 외환시장 구조 개선 방안을 잇따라 추진하면서 시장 접근성이 향상됐다”고 밝혔다.WGBI는 블룸버그·바클레이스 글로벌 종합지수, JP모간 신흥국 국채지수와 함께 세계 3대 채권지수로 꼽힌다. FTSE 러셀은 △국채 발행 규모(500억달러 이상) △국가신용등급(S&P 기준 A- 이상, 무디스 기준 A3 이상) △시장 접근성 등을 따져 편입 여부를 결정한다. 한국은 2022년 9월 관찰대상국 지정 때부터 정량적 기준인 국채 발행 규모와 국가신용등급은 모두 충족했지만, 시장 접근성이 발목을 잡았다.WGBI 편입을 위해선 시장 접근성 수준을 2단계로 올려야 하지만 한국의 시장 접근성은 1단계에 머물렀다. FTSE 러셀 측은 편입 조건으로 △외국인 이자·양도소득세 비과세 시행 △국제예탁결제기구 국채통합계좌 개설 △외국인 투자자 등록제도(IRC) 폐지 등을 요구했다. 주무 부처인 기획재정부는 WGBI 편입을 위해 FTSE 러셀 요구를 모두 받아들였다. 외환시장 마감 시간도 영국 런던에 맞춰 지난 7월부터 새벽 2시까지로 연장했다. 1997년 국제통화기금(IMF) 외환위기 트라우마 탓에 폐쇄적으로 운영돼오던 외환시장을 대폭 개방한 것이다.그럼에도 골드만삭스와 노무라, 바클레이스 등 주요 글로벌 투자은행(IB)은 한국 국채의 WGBI 편입이 내년 3월 유력하다고 봤다. 외환시장 구조 개선 대책이 시행된 지 3~4개월밖에 지나지 않았기 때문에 추가 시간이 필요하다는 이유에서였다. 기재부 관계자는 “수십 번에 걸친 해외 투자자 면담을 통한 설득 과정이 주효했다”고 설명했다.WGBI에서 영향력이 센 일본 투자자도 한·일 관계 개선 덕분에 ‘우군’으로 나섰다는 후문이다. 최상목 부총리 겸 기재부 장관은 지난 6월 한·일재무장관 회의에서 일본 측의 지지를 당부했다. WGBI에서 일본 국채 비중은 10.17%로 두 번째로 많다.강경민/박상용 기자 kkm1026@hankyung.com",https://www.hankyung.com/article/2024100942861
