header,summary,content,url,datetime
"이자 부담은 최소로, 투자 효율은 최대로! 신용대출 3%대 활용법",,"전송종목 : 동국생명과학, 세아제강, 네온테크, 애니플러스, 현대무벡스최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507047517a,2025.07.04 09:43
"한미반도체, 단기 조정 속 여전한 기술력…투심 변수로 부상",,"한미반도체가 최근 단기 주가 하락 국면에 진입하며 투자자들의 관심이 집중되고 있다. 반도체 장비주 전반의 조정 흐름 속에서 상당한 하락 장면도 나타나 업종 내 대표주의 조정 신호로 받아들여지고 있다.조정의 주요 배경 중 하나는 글로벌 메모리 장비 수요에 대한 일시적 불확실성이다. 미국 엔비디아의 신용등급 하락 발표 이후 관련 반도체주의 하락 압력이 확대됐고, 이는 한미반도체에도 영향을 미쳤다. 여기에 SK하이닉스와 공급 계약 구도에 대한 검토가 겹치며 단기적으로 투자심리가 위축된 분위기다.또한, 최근 공매도 비중 증가도 주가에 부담으로 작용 중이다. 일부 기관과 외국인 투자자가 하락 베팅에 가담하며 단기 변동성을 키우는 모습이다. 기술적 분석에서도 고점 대비 일부 이익 실현 매물이 출회되는 흐름이 감지됐다.그러나 전문가들은 여전히 한미반도체의 기술 경쟁력과 HBM 장비 수요 중장기 성장 동력을 긍정적으로 평가한다. TC 본더 기술력과 국산 micro SAW 모듈 개발 등 기술 자립 기반이 견고하며, 하반기 신제품 출시에 대한 기대도 유지된다는 분석이다.단기 주가 조정은 흔한 현상이라는 시각도 존재한다. 업계 관계자는 “조정이 과도하게 보이지만, 펀더멘털 기반이 견고해 중장기 관점의 접근이 유효하다”며 “글로벌 메모리 수요 회복시 빠른 반등도 가능하다”고 진단했다.더즌, 우리기술, 삼성전자우, 한국항공우주, 삼성SDI무료상담",https://www.hankyung.com/article/202507158753a,2025.07.15 13:13
"코스피, 4년 만에 3200선 돌파… 증권·철강·유틸리티 주도 상승",,"11일 코스피가 장중 3200선을 돌파하며 2021년 8월 이후 약 4년 만에 해당 지수대를 회복했다. 장중 3216.69까지 상승했지만 차익 실현 매물로 하락 전환하며 3175.77에 장을 마감했다.트럼프발 관세 우려로 4월 초 저점을 찍었던 코스피는 이후 가파른 반등세를 보이며, 지난달 3000선을 넘어선 지 약 20일 만에 3200선까지 도달했다. 최근 상승을 견인한 업종은 증권, 철강, 유틸리티로, 증권주는 밸류에이션 개선과 거래대금 증가, 자사주 소각 기대 등이 상승 배경으로 작용했다.SK하이닉스와 같은 반도체 대표주와 저평가된 금융·공기업 종목들이 강세를 보이며 과거 삼성전자 중심이던 상승 패턴과 차별화된 모습도 나타났다. 증권가는 이번 상승 흐름이 종전 고점인 3316포인트 돌파 가능성까지도 열어두고 있다고 분석했다.한편, 스탁론에 대한 관심이 날로높아지고 있다. 모처럼 잡은 투자기회를 놓치지 않으려는 투자자들이 주식매입을 위해 더 많은 자금을 활용할 수 있는 스탁론으로 눈길을 돌리고 있기 때문이다. 현 주가는 실적을 따라가지 못하고 있는 상황으로, 밸류에이션 리레이팅이 필요한 시기라는 평가도 나오고 있다.




 

◆ 하이스탁론, 연 4%대 업계 최저금리로 추가 투자금은 물론 신용미수 대환까지!<하이스탁론>에서 누구나 부담 없이 스탁론을 경험할 수 있도록 연 4%대 최저금리 상품을 출시했다. 주식매입 용도는 물론 증권사 미수/신용 대환도 가능하며 신용등급 차등 없이 자기자본 포함 최대 4배까지 활용할 수 있다.이와 함께 DSR 한도 때문에 기존 스탁론 이용이 어려웠던 투자자들은 위한 DSR 무관 상품도 취급 중이다. 또한 장중 거래가 어려웠던 투자자를 위한 대체거래소(NXT) 거래도 가능해졌다.<하이스탁론>의 새로운 상품에 대해 자세히 알고 싶은 투자자는 고객상담센터(1599-0313)로 연락하면 대출 여부와 상관없이 24시간 언제든 전문상담원과 편리한 상담이 가능하다.○ 연 4%대 업계 최저금리 상품 출시○ 대체거래소(NXT) 거래 가능!○ 21년 연속 시장 점유율 1위, 16년 연속 대한민국퍼스트브랜드 대상○ 증권사 신용/미수 실시간 상환, 한종목 100% 집중 투자○ 믿을 수 있는 상담품질보증제※하이스탁론상담센터 : 1599-0313바로가기:https://www.hisl.co.kr/0313◆ 현 시각 관심종목 Top 10 : 폴라리스AI파마, 한화솔루션, 한국화장품, 이뮨온시아, 삼성SDI, 에코프로비엠, 오가닉티코스메틱, 토니모리, 에코플라스틱, 삼륭물산무료상담",https://www.hankyung.com/article/202507146113a,2025.07.15 11:25
"SK하이닉스, 차익 실현 매물에 장중 3%대 '하락'","미래에셋, SK하이닉스에 투자의견 '중립'
""HBM 시장 점유율 점차 낮아질 것""","SK하이닉스 주가가 하락하고 있다. 주가가 사상 최고 수준까지 치솟자 차익 실현 매물이 나온 것으로 풀이된다. 주가 상승 여력이 없다는 증권사 의견도 투자 심리에 영향을 준 모습이다.15일 오전 9시23분 현재 SK하이닉스는 전일 대비 9500원(3.17%) 하락한 29만500원에 거래되고 있다. 주가는 장중 29만원까지 밀리기도 했다.차익 실현 매물이 나오며 주가가 하락한 것으로 추정된다. 전날 SK하이닉스는 30만원에 거래를 마쳤다. 종가 기준 가장 높은 수치다. 지난 11일 장중에는 30만6500원까지 오르며 최고가 행진을 이어왔다.하지만 이미 주가가 많이 오른 탓에 상승 여력이 없다는 분석도 제기된다. 전날 미래에셋증권은 SK하이닉스에 대한 목표주가로 30만원, 투자의견은 '중립'을 제시했다.이 증권사 김영건 연구원은 ""경쟁사의 5세대 고대역폭메모리(HBM3E) 12단 제품의 납품이 지연되며 SK하이닉스는 적정 주가에 예상보다 빠르게 안착했다""며 ""2026년 하반기부터 경쟁사의 진입이 본격화하며 HBM 시장 내 SK하이닉스의 점유율은 연간 59%대까지 점차 낮아질 전망""이라고 했다.그러면서 ""SK하이닉스의 밸류에이션(실적 대비 주가 수준)이 높아지려면 HBM4E 출시 이후 시장 점유율을 유지하거나 추가 주주환원이 집행될 필요가 있다""며 ""연내 순현금 구간에 진입할 것으로 전망돼 추가 환원을 기대할 수 있다""고 덧붙였다.진영기 한경닷컴 기자 young71@hankyung.com",https://www.hankyung.com/article/2025071584286,2025.07.15 09:26
[차장 칼럼] 반도체·폰 없는 전자회사의 경우,김재후 산업부 차장,"소니는 1979년 세계 최초 휴대용 음악 플레이어인 ‘워크맨’을 내놓으며 세계적 전자회사로 발돋움했다. 2010년까지 3억8000만 대나 팔린 워크맨을 필두로 TV, 캠코더, VCR 등 여러 분야에서 글로벌 시장을 휩쓸었다. 하지만 지금은 일본을 빼면 소니 브랜드를 단 가전제품을 만나기 힘들다. 워크맨의 아류인 ‘아하’란 브랜드로 소니를 따라 하던 LG전자(당시 금성전자)에 역전된 지 한참 지났고, 격차는 갈수록 벌어지고 있다.LG전자는 이제 글로벌 가전업계 최강자가 됐지만 약점도 있다. 반도체와 스마트폰이 없다는 점에서 그렇다. 반도체는 25년 전 ‘빅딜’을 통해 현대전자(현 SK하이닉스)에 넘겼고 1995년 시작한 휴대폰 사업은 2021년 철수했다. 이 시대 아이콘과 같은 사업인 반도체와 스마트폰이 없다 보니 가전시장에서 아무리 잘해도 LG전자는 글로벌 톱 전자기업을 꼽을 때 들어가지 않을 때가 많다. B2B로 피벗 하는 LG전자 이런 LG전자의 최근 움직임이 심상치 않다. 조주완 최고경영자(CEO·사장) 지휘 아래 기업 간 거래(B2B) 시장으로 빠르게 ‘피벗’하고 있어서다. 냉난방공조(HVAC), 상업용 디스플레이, 자동차 전자장비(전장), 스마트팩토리, 모듈주택, 신소재 등 사업 영역을 무한 확장하고 있다.선언에 그친 게 아니라 실제 액션으로 이어지고 있다. 얼마 전 유럽 HVAC 시장을 공략을 위해 노르웨이의 온수 솔루션 회사 OSO를 인수했고, 마이크로소프트(MS)와 싱가포르의 초대형 물류센터에 HVAC 시설을 공급하는 계약을 따냈다. 전장 사업에선 제너럴모터스(GM)와 도요타 등 글로벌 톱 기업을 뚫었고, 미디어텍 등 반도체 회사와 협업해 소프트웨어중심차량(SDV) 시장에도 뛰어들었다.빌트인 가전 B2B 시장을 뚫기 위해 전자업체인데도 북미에서 열리는 인테리어 박람회에 참가한 점은 눈에 띄는 대목이다. 연어 양식장에서 쓰이는 신소재(퓨로텍)를 만들고 물을 적게 사용하는 세탁세제도 내놓고 있으니, 이쯤 되면 사명에 ‘전자’가 들어간 게 어색하다는 느낌이 든다. 소니처럼 변신 성공해야한국 가전회사들은 지금 위기다. 한참 아래였던 중국 기업이 턱밑까지 따라와서다. 중국의 로봇청소기 업체 로보락은 이미 국내 시장을 접수했다. 작년 상반기 시장점유율은 46.5%에 달했다. 삼성전자와 애플에 이어 글로벌 스마트폰 시장의 3위로 부상한 샤오미는 얼마 전 서울 여의도에 매장을 내고 한국 시장 진출을 선언했다. TCL의 ‘반값 TV’는 온라인 매장을 휩쓸고 있다. 삼성과 LG가 10~20년 전 소니, 파나소닉, 도시바 등을 밀어낸 것처럼 중국 가전회사들이 한국을 위협하고 있는 것이다.막대한 정부 보조금과 탄탄한 내수시장을 등에 업은 중국 회사들은 이제 ‘가성비’를 넘어 품질로도 글로벌 톱을 향해 달려가고 있다. LG전자가 새로운 시장을 찾아다니는 이유가 여기에 있다.소니는 삼성, LG 등 한국 가전회사에 밀리자 과감한 사업 재편에 나섰다. 2012년 매출의 70%를 차지한 전자제품 비중을 지난해 30%대로 떨어뜨리면서 빈자리를 콘텐츠(매출 비중 50%)로 채웠다. 그 덕분에 2012년 미국 뉴욕증시에서 평균 2.6달러였던 주가는 올 들어 26달러대 안팎으로 열 배 뛰었다. LG전자가 제2 소니가 될지, 대만에 팔린 샤프가 될지는 지금 주력하는 사업을 재편하는 데 달렸다.",https://www.hankyung.com/article/2025070369951,2025.07.03 17:42
"코스피, 장중 연고점 경신…3년9개월 만에 최고치",개인 '사자' 나서…외인·기관은 '팔자',"코스피가 사흘 연속 상승하며 장중 3130선을 돌파한 9일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 증시가 표시되고 있다. 사진=뉴스1

                코스피지수가 9일 사흘째 상승세를 이어가 장중 연고점을 경신했다.이날 오후 2시13분 기준 코스피는 전날 대비 16.7포인트(0.54%) 오른 3131.75를 기록 중이다.지수는 전장보다 8.27포인트(0.27%) 오른 3123.22로 출발해 보합세를 보이다가 오후 들어 상승폭을 키웠다. 장중 한때 3137.17까지 치솟아 지난 1일 이후 6거래일 만에 연고점을 다시 썼다. 2021년 9월 27일(3146.35) 이후 3년 9개월여만에 최고치다.유가증권시장에서 개인이 4457억원어치 주식을 사들이며 지수 상승을 뒷받침하고 있다. 외국인과 기관은 각각 4251억원어치와 710억원어치 주식을 파는 중이다.현재 유가증권시장에서 삼성전자(-1.14%)와 KB금융(-3.11%), 두산에너빌리티(-2.63%) 등이 하락세를 나타내고 있다. 한화에어로스페이스와 SK스퀘어는 4% 안팎으로 강세다.신민경 한경닷컴 기자 radio@hankyung.com",https://www.hankyung.com/article/2025070975306,2025.07.09 14:17
합리적 투자 필수! 증권사 신용대출 3%대 전환으로 이자 절감,,"전송종목 : 휴스틸, SGC에너지, 빙그레, 신성통상, 한국공항최근 주식 투자자들 사이에서 주식대출(미수/신용융자 등)의 고금리에 대한 부담이 커지고 있다.특히 저금리를 적용 받고 싶어도, 기존 대출을 상환하고 다시 주식을 매수해야 하는 번거로운 절차와 자금 조달의 어려움이 발목을 잡고 있다.이런 현실적인 문제를 해결하고자, 무빙스탁이 ‘증권사 신용, 대환자금대출’ 서비스를 전격 출시했다.이 상품은 주식을 매도하지 않고도, 기존의 고금리의 주식대출(미수/신용융자 등)의 3%대의 혁신적인 저금리 증권사로 전환할 수 있도록 상환자금을 제공하는 것이 핵심이다.무빙스탁 관계자는 “현재 증권사 이벤트 금리는 연 3%대 수준으로, 기존 9~10%대 고금리를 적용받는 투자자라면 절감 효과가 상당하다”며, 금리를 5%만 낮추면 “1억원 신용대출 기준으로 연간 약 500만원, 3억원이라면 1,500만원까지도 절약할 수 있다”고 밝혔다.더 놀라운 점은, 현재는 이벤트 기간으로 대환자금대출 신청시 발생하는 이자 비용까지 ‘0원’이라는 사실이다. 대환자금에 대해서 하루의 대출이자도 부담하지 않고 기존 고금리 대출을 저금리로 전환할 수 있어, 고금리 부담에 시달리던 투자자들에게 큰 호응을 얻을 전망이다.이 서비스는 부동산 시장에서 흔히 이용되던 대환대출 개념을 증권시장에 도입한 혁신적인 시도로, 주식 투자자들의 자금 운용에 새로운 대안을 제시할 것으로 기대된다.무빙스탁 ‘증권사 신용, 대환자금대출’의 비용 무료 이벤트는 이벤트 기간 동안 한정적으로 제공되는 만큼, 신용융자를 이용 중인 투자자라면 지금 바로 확인해볼 필요가 있다.★ 장마감 시간이 가까워질수록 문의가 많아 상담이 지연될 수 있습니다.★ 7월 문의하신 고객들이 많이 보유하신 종목으로는 삼성전자, POSCO홀딩스, 셀트리온, 포스코퓨처엠, 에코프로비엠, NAVER, 에코프로, 삼성SDI, LG화학, SK하이닉스, 두산에너빌리티, 카카오, SK이노베이션, LG에너지솔루션, 엘앤에프, 삼천당제약, 현대차, 알테오젠, HPSP, LG전자 등이 있습니다.★ 안내사항과도한 빚은 당신에게 큰 불행을 안겨줄 수 있습니다. 대출 시 신용등급 하락으로 다른 금융거래가 제약받을 수 있습니다. 중개수수료를 요구하거나 받는 것은 불법입니다.상호명: ㈜단비대부 2021-서울영등포-2102(대부업) | TEL: 1544-4886 | 대출금리: 연 20%이내(연체금리는 약정금리+3%p이내, 최대 연 20%이내) | 단, 2021. 7. 7.부터 신규체결, 갱신, 연장되는 계약에 한함 | 채무의 조기상환 조건 및 부대비용 없음. (단, 신용조회비용 및 담보권설정비용 있음), 이자 외 별도로 중개수수료를 요구하거나 수취하는 것은 불법입니다. | 대표이사: 박동원 | 사업자등록번호: 274-86-00231 | 등록기관명칭: 서울 영등포구청(담당부서: 일자리경제과, 02-2670-3420) | 소재지 : 서울 영등포구 여의대방로67길 11, 5층 517호 | 개인정보관리자메일: help@danbifund.co.kr무료상담",https://www.hankyung.com/article/202507096264a,2025.07.09 13:28
업계 최저 연 4%대 금리로 갈아타기! 신용미수 반대매매 간편하게 당일 해결!,,"DSR 한도가 ‘스탁론’에도 적용된 후 투자자들의 고민이 날로 깊어지고 있다. 기존 대출이 많거나 소득 증빙이 어려울 경우 예전처럼 손쉽게 스탁론을 활용하기가 어려워졌기 때문이다. 예전보다 높아진 금리로 스탁론 이용을 부담스럽게 만들고 있다.이런 상황에서 올뉴스탁론이 구원투수로 나섰다. DSR 무관 누구나 이용 가능한 스탁론 상품은 물론 연 4%대 업계 최저금리로 이용 가능한 상품을 함께 선보이며 투자자들의 선택지를 넓힌 것이다.




 

◆ 올뉴스탁론, DSR 무관 상품에 연 4%대 최저금리 상품으로 다양한 선택지를!올뉴스탁론에서 투자자들 누구나 부담 없이 스탁론을 경험할 수 있도록 연 4%대 업계 최저금리로 이용 가능한 증권 연계신용 상품을 출시했다. 주식매입은 물론 증권사 미수/신용 대환 모두 가능하며 신용등급 차등 없이 자기 자본 포함 최대 4배까지 활용할 수 있다.이와 함께 DSR 한도 때문에 기존 스탁론 활용이 어려웠던 투자자들을 위한 DSR 무관 상품도 취급 중이다. 또한 장중 거래가 어려웠던 투자자를 위한 대체거래소(NXT) 거래도 가능해졌다.올뉴스탁론에 대해 자세히 알고 싶은 투자자는 고객상담센터(☎1599-8666)로 연락하면 대출 여부와 무관하게 언제든 전문상담원과 편리하게 상담할 수 있다.○ 보유하고 있는 대출액이나 소득 무관하게! (DSR 무관)○ 최대 4배 주식자금 활용 가능! (본인 자금 포함)○ 대체거래소(NXT) 거래 가능!○ 증권 신용/미수 당일 즉시 대환 가능!○ 기존 증권사 신용, 스탁론으로 매수가 어려웠던 종목도 OK!※ 올뉴스탁론 고객상담센터 : 1599-8666바로가기 : https://allnewstockloan.co.kr?agency=HTS◆ 현 시각 관심종목 Top 10 : SK하이닉스, 우리기술투자, POSCO홀딩스, 삼성중공업, 현대차, 카카오뱅크, 뉴키즈온, 아미노로직스, 인포바인, 뱅크웨어글로벌무료상담",https://www.hankyung.com/article/202507224413a,2025.07.23 11:50
"반도체 테마株, ‘생산 회복·AI 수요’ 기대감에 강세",,"국내 증시에서 최근 반도체 테마가 눈에 띄는 상승 흐름을 보이고 있다. SK하이닉스 등주요 종목 뿐만 아니라 반도체 장비, 재료 등의 테마도 반등하며 투자 심리를 끌어올린 상태다.상승하는 이유로는 첫째, 반도체 생산 회복 기대가 테마를 움직이는 핵심 모멘텀이다. 한 달간 크게 하락했던 테마가 기관 주도로 반등하며 전일 대비 상승세로 전환했고, 특히 DB하이텍이 회복 흐름을 주도했다.둘째, 글로벌 AI 수요 확대와 HBM 메모리 중심의 기술 수요 증가가 테마 전반에 활력을 불어넣고 있다. 최근 관련 ETF들이 1개월 기준 수익률 상위권을 기록하며 반도체 관련 투자 상품에 대한 시장의 관심이 높아졌다.셋째, 기관과 외국인의 매수 유입이 두드러진다. ETF 흐름에서도 반도체 비중이 높은 상품들이 순위에 올랐으며, 증권사들은 반도체 업황 회복에 따른 추가 상승 여지가 있다고 진단하고 있다.종합하자면, 반도체 테마는 ▶생산 회복 기대 ▶AI 및 HBM 수요 증가 ▶기관·외국인 매수세라는 3박자가 맞물려 최근 강세가 이어지고 있다. 단, 글로벌 경기 및 경기 민감 업종이라는 점에서 향후 업황 흐름과 실적 발표가 추가 모멘텀 또는 조정 요인으로 작용할 가능성이 있다.한화비전, 오로라, 넷마블, 아이티센글로벌, 이수스페셜티케미컬무료상담",https://www.hankyung.com/article/202507035685a,2025.07.03 14:23
"SK하이닉스, 2분기 영업이익 9.2조…사상 최대 실적 경신",,"SK하이닉스가 2025년 2분기에 사상 최대 분기 실적을 달성하며 반도체 슈퍼사이클의 선두주자로 자리매김했다. 회사는 24일 실적 발표를 통해 2분기 연결 기준 매출 22조 2320억 원, 영업이익 9조 2129억 원을 기록했다고 밝혔다. 이는 전년 동기 대비 매출은 35%, 영업이익은 무려 68% 증가한 수치로, 시장 전망치를 상회하는 깜짝 실적이다.이러한 성과는 AI 반도체 수요 확산에 따른 고부가가치 메모리 제품 출하 확대에 기인한다. 특히 AI 서버 핵심 부품인 고대역폭메모리(HBM)와 DDR5 등의 수요가 급증하면서, SK하이닉스는 D램과 낸드 모두 시장 예상치를 웃도는 출하량을 기록했다. HBM 부문에서는 전년 대비 약 2배 수준의 성장 목표를 그대로 유지하고 있으며, AI용 메모리 공급 확대 전략이 주효했다는 평가다.SK하이닉스는 이번 실적 발표에서 하반기에도 AI 수요 강세가 지속될 것으로 전망하면서, 첨단 공정 기반의 메모리 생산 역량 강화에 주력하겠다고 밝혔다. 또한 업계 최고 수준의 HBM 기술 경쟁력을 앞세워 글로벌 반도체 시장 내 점유율을 더욱 확대할 방침이다.한편, 업계에서는 SK하이닉스가 향후 수요 대응력을 바탕으로 연간 영업이익 30조 원 이상을 달성할 가능성도 제기하고 있다. AI 시대의 핵심 메모리 공급자로 부상한 SK하이닉스는 이번 실적을 통해 ‘AI 수혜 1등주’로서 입지를 더욱 굳혔다.




 

▶ 더머니스탁론 신규 상품 전격 출시! (DSR 규제 X)▶ 최대 400% 레버리지 투자, 증권사 신용미수 대환 가능!▶ 한 종목 100% 집중 투자 가능!▶ 더머니스탁론 바로가기 (https://themoney.co.kr/ha)▶ 더머니스탁론 전화 상담 1600-7096▶ 더머니스탁론 카카오톡 상담 (http://pf.kakao.com/_cVfxbn/chat)관심종목: SK하이닉스, 삼성전자, DB하이텍, 윈팩, 솔브레인무료상담",https://www.hankyung.com/article/202507249193a,2025.07.24 14:10
"최태원 차녀, 군대서 무슨 일 겪었길래…""충격받아 창업 결심""",,"최태원 SK그룹 회장 딸인 최민정 씨. 사진=연합뉴스

                최태원 SK그룹 회장의 차녀 최민정 씨가 미국에서 AI 기반 정신건강 헬스케어 스타트업 '인테그랄 헬스'를 창업한 배경이 처음으로 공개됐다.21일 업계에 따르면 최씨는 최근 미국 지역지와의 인터뷰에서 ""위기에 빠지기 전, 누구나 제때 도움을 받게 하고 싶었다""고 밝혔다.해군 복무 시절 경험한 정신적 충격이 결정적 계기가 됐다는 설명이다. 최씨는 2014년 해군 사관후보생으로 자원 입대해 소위 임관 후 6개월간 아덴만 파병 근무를 했고, 2017년 전역했다. 그는 군 복무 중 일부 동료가 정신 건강 문제와 극단적 선택으로 세상을 떠나는 비극을 경험한 뒤 정신적 위기에 몰린 사람들에게 도움을 주고 싶다는 사명감을 갖게 됐다고 한다.최씨는 전역 후 SK하이닉스에서 사회생활을 시작했으나, 창업 준비를 위해 2022년 퇴사했다. 이듬해 미국 샌프란시스코에서 스타트업 '인테그랄 헬스'를 공동 창업했다. 인테그랄 헬스 창업 전에는 비영리단체(NGO)인 '스마트'에서 저소득 가정의 중·고등학생을 대상으로 무료 교육 봉사를 하기도 했다.'인테그랄 헬스'는 인공지능(AI)과 데이터 기반 기술을 활용해 정신건강 관련 서비스를 보다 손쉽게 제공하는 것을 목표로 한다.특히 저소득층 등 취약계층의 의료 접근성 격차를 줄이는 데 집중하고 있다. 플랫폼에는 환자의 상태를 파악하고 치료를 연계하는 AI 케어 코디네이터 '나이팅게일'이 탑재돼 있다.최씨는 ""적절한 시기에 환자를 확보해 임상 결과를 최적화하고 측정하는 데 전념하고 있다""며 ""서비스가 부족한 계층의 행동 건강 관리 제공에서 발생하는 격차를 해소하는 데 기여하려 한다""고 밝혔다.김수영 한경닷컴 기자 swimmingk@hankyung.com",https://www.hankyung.com/article/2025072240417,2025.07.22 12:22
골드만삭스 '중립' 의견에…SK하이닉스 주가 5%대 급락,SK스퀘어도 7%대 급락,"사진=연합뉴스

SK하이닉스 주가가 17일 장 초반 급락세다. 고대역폭메모리(HBM) 시장 내 경쟁 심화로 SK하이닉스의 가격 결정력이 약화될 것이란 외국계 증권사 분석이 영향을 준 것으로 보인다.이날 오전 9시23분 현재 SK하이닉스는 전 거래일보다 1만7000원(5.74%) 내린 27만9000원을 기록하고 있다. 장중 6.59%까지 낙폭을 확대하기도 했다. 이 회사의 지분 20.07%를 보유한 SK스퀘어도 7.75% 하락하고 있다.골드만삭스는 이날 SK하이닉스에 대해 투자의견 '중립'으로 하향 조정했다. 내년부터 경쟁 심화로 HBM 가격이 하락하고 가격 결정력도 주요 고객사로 넘어갈 것이란 이유에서다. 골드만삭스는 ""내년 실적 리스크가 커지고 있는 점을 고려해 보수적 입장으로 전환한다""고 밝혔다.고정삼 한경닷컴 기자 jsk@hankyung.com",https://www.hankyung.com/article/2025071736606,2025.07.17 09:28
